order_id,order_date,ship_date,customer_id,location_id,ship_mode,order_priority
TU-2014-5450,02-09-2014,07-09-2014,KN-6450,LOC-2CE1D0AC49,Standard Class,Medium
CA-2014-117632,13-05-2014,19-05-2014,CS-12175,LOC-E18DB06109,Standard Class,Medium
CA-2013-101525,02-05-2013,05-05-2013,CM-12235,LOC-6132A794A8,Second Class,Critical
CA-2014-141572,29-05-2014,01-06-2014,LO-17170,LOC-D5E669989C,Second Class,Medium
IS-2011-7780,20-09-2011,24-09-2011,TG-11640,LOC-1F9BF3C081,Standard Class,Medium
MX-2013-169572,25-07-2013,01-08-2013,MS-17830,LOC-584ECAE7FE,Standard Class,Medium
ES-2013-4486106,22-03-2013,27-03-2013,AB-10060,LOC-C5F7E4BAC8,Standard Class,Medium
IN-2013-26750,11-10-2013,14-10-2013,MC-17635,LOC-EC6169AA45,Second Class,Critical
CA-2012-102036,21-09-2012,27-09-2012,CS-12130,LOC-F342F40495,Standard Class,Medium
ES-2014-5915369,30-10-2014,06-11-2014,AR-10510,LOC-70095F2D0E,Standard Class,Medium
CA-2014-135692,28-04-2014,02-05-2014,CV-12805,LOC-10E8A53937,Standard Class,Medium
CA-2014-113908,04-06-2014,10-06-2014,KN-16390,LOC-4B42472FBE,Standard Class,Medium
CA-2014-115448,12-11-2014,15-11-2014,MH-18025,LOC-34B99A301F,First Class,High
GV-2014-5670,25-11-2014,29-11-2014,RM-9675,LOC-88D2231EE4,Standard Class,High
CA-2014-150189,09-07-2014,11-07-2014,VG-21790,LOC-5071237EFF,First Class,Critical
UP-2012-1240,18-08-2012,22-08-2012,SJ-10125,LOC-F0257207B6,Standard Class,High
NI-2011-2380,02-05-2011,04-05-2011,RH-9510,LOC-A9DDBF2418,First Class,Critical
ES-2013-3971877,30-05-2013,02-06-2013,KT-16465,LOC-0ED2B0EB2B,Second Class,Medium
IN-2013-19869,04-12-2013,09-12-2013,PV-18985,LOC-37CD67756B,Standard Class,High
CA-2014-142461,31-05-2014,04-06-2014,KT-16480,LOC-AD454BD100,Second Class,Medium
MX-2013-155474,04-12-2013,07-12-2013,MG-17875,LOC-6B10FF1626,First Class,Medium
CA-2014-105235,06-12-2014,12-12-2014,SM-20950,LOC-4B42472FBE,Standard Class,Medium
TU-2014-8160,07-07-2014,13-07-2014,SC-10260,LOC-2CE1D0AC49,Standard Class,Low
US-2012-103254,09-03-2012,13-03-2012,IL-15100,LOC-C97D53B060,Standard Class,High
IN-2012-20149,30-11-2012,06-12-2012,MS-17530,LOC-9DF0251B95,Standard Class,Medium
IN-2014-11672,16-11-2014,22-11-2014,TB-21175,LOC-5B6036CD6C,Standard Class,Medium
CA-2013-114748,10-10-2013,15-10-2013,MZ-17335,LOC-67438E04C7,Standard Class,High
IN-2014-38223,02-08-2014,07-08-2014,MS-17770,LOC-52A1A06BF9,Standard Class,Medium
IN-2011-69751,19-10-2011,21-10-2011,GM-14440,LOC-6CB899125E,Second Class,High
CA-2013-139157,02-10-2013,06-10-2013,GM-14680,LOC-309C6B70D3,Standard Class,Medium
ES-2013-3509742,01-03-2013,08-03-2013,BE-11335,LOC-91A7C99BF1,Standard Class,Medium
US-2012-117492,07-08-2012,09-08-2012,NS-18640,LOC-266E82461C,First Class,Critical
CA-2014-161172,17-03-2014,17-03-2014,SP-20920,LOC-308D3CB87D,Same Day,High
US-2013-128650,06-12-2013,11-12-2013,SW-20350,LOC-39A4CFFC97,Standard Class,Medium
US-2014-156104,22-12-2014,25-12-2014,RF-19840,LOC-F4A4725E50,First Class,High
CA-2011-146703,20-10-2011,25-10-2011,PO-18865,LOC-D93C0CFC75,Second Class,Medium
US-2011-164406,15-08-2011,19-08-2011,BD-11605,LOC-E18DB06109,Standard Class,High
SF-2014-4330,19-02-2014,22-02-2014,SM-10905,LOC-93E32A265D,Second Class,High
MX-2014-155649,21-10-2014,21-10-2014,LT-16765,LOC-53DC1BEC8B,Same Day,High
IT-2012-1941104,11-06-2012,15-06-2012,PK-19075,LOC-3D07FDBBCD,Standard Class,Medium
IN-2012-24097,18-04-2012,22-04-2012,PF-19165,LOC-820CA6C8C1,Standard Class,Medium
IN-2014-82652,16-07-2014,21-07-2014,BM-11140,LOC-FA2EF8AB49,Standard Class,Medium
MX-2011-131996,03-08-2011,07-08-2011,CM-12715,LOC-FDD10517BC,Standard Class,High
ES-2012-2836963,17-09-2012,23-09-2012,TM-21490,LOC-2AD0A5923F,Standard Class,Medium
MX-2014-104206,12-03-2014,17-03-2014,BT-11395,LOC-2374834A57,Standard Class,Medium
CA-2014-135650,24-03-2014,28-03-2014,AC-10660,LOC-F7F8264B0C,Standard Class,High
US-2013-102505,15-08-2013,19-08-2013,KB-16240,LOC-09E32F6F15,Standard Class,High
ES-2013-1212086,11-09-2013,13-09-2013,TT-21265,LOC-9A419DC158,Second Class,High
IN-2011-35325,30-11-2011,03-12-2011,KL-16645,LOC-61342CA94B,First Class,High
TU-2011-480,23-03-2011,29-03-2011,AJ-960,LOC-8E3047DB11,Standard Class,Low
NI-2013-2520,12-12-2013,18-12-2013,PJ-8835,LOC-6C4E8DD158,Standard Class,Medium
ES-2014-3659838,10-05-2014,16-05-2014,CK-12205,LOC-6B9EEF7B37,Standard Class,Low
ID-2014-57501,19-06-2014,22-06-2014,DM-13015,LOC-37CD67756B,First Class,Medium
IN-2012-56395,01-12-2012,07-12-2012,LP-17095,LOC-77141C9204,Standard Class,Medium
IN-2012-24426,19-10-2012,26-10-2012,HZ-14950,LOC-5A9D6BC055,Standard Class,Medium
US-2011-132899,01-04-2011,05-04-2011,JB-15400,LOC-5E1B42EC5B,Second Class,Medium
MX-2011-120649,11-06-2011,14-06-2011,MT-17815,LOC-D313F1FE57,First Class,Medium
CA-2014-144456,09-09-2014,10-09-2014,FC-14245,LOC-A0ED7D45FD,First Class,High
IN-2012-78403,08-05-2012,14-05-2012,JL-15835,LOC-AE4A2B1366,Standard Class,Medium
ES-2014-4143720,06-02-2014,06-02-2014,LH-16900,LOC-C7FCBDF463,Same Day,Medium
MX-2014-115042,26-04-2014,30-04-2014,LD-16855,LOC-E93EBB587D,Standard Class,Medium
ES-2012-4687979,01-09-2012,05-09-2012,SD-20485,LOC-9A419DC158,Standard Class,High
ES-2014-1012006,22-08-2014,24-08-2014,TC-21295,LOC-895E31F51D,Second Class,Critical
MX-2013-100657,07-08-2013,07-08-2013,FM-14215,LOC-3CEB290F64,Same Day,High
IN-2011-47414,04-07-2011,10-07-2011,JS-16030,LOC-61342CA94B,Standard Class,Medium
CA-2013-106278,03-09-2013,06-09-2013,BM-11140,LOC-9E7BA0DD90,Second Class,Medium
PL-2014-5810,12-08-2014,19-08-2014,AR-345,LOC-272496BD46,Standard Class,Low
PL-2014-9440,02-03-2014,05-03-2014,DR-2940,LOC-AAD27B9E92,First Class,High
US-2014-122854,27-10-2014,29-10-2014,CR-12625,LOC-7997A04EE2,First Class,Critical
IT-2011-1904026,20-04-2011,27-04-2011,DL-12865,LOC-440B26CFAA,Standard Class,Medium
IT-2012-4695448,25-09-2012,30-09-2012,PS-18760,LOC-2544F9991C,Standard Class,Medium
CA-2013-126158,26-07-2013,01-08-2013,SC-20095,LOC-65C7AC01C5,Standard Class,Medium
CA-2013-131205,05-09-2013,09-09-2013,AA-10645,LOC-874E3E977A,Standard Class,High
MX-2013-162943,26-04-2013,30-04-2013,RS-19765,LOC-DBCADBF399,Standard Class,High
ES-2013-4464084,22-08-2013,26-08-2013,RH-19555,LOC-EA52E5DAC0,Standard Class,Medium
CA-2013-100965,08-07-2013,12-07-2013,RM-19375,LOC-B0D1AE5A37,Standard Class,Medium
ES-2011-4753806,30-08-2011,06-09-2011,DL-12865,LOC-DA5394B223,Standard Class,Medium
ES-2011-4816650,21-10-2011,27-10-2011,YS-21880,LOC-0D6DE1F768,Standard Class,Medium
ES-2013-1680695,13-08-2013,20-08-2013,DD-13570,LOC-189B2CDA8D,Standard Class,Medium
ES-2012-5819900,26-11-2012,30-11-2012,GH-14425,LOC-AC6A742C24,Standard Class,High
IN-2013-25798,26-08-2013,30-08-2013,BW-11110,LOC-834137B4E5,Second Class,High
MX-2011-154326,29-04-2011,06-05-2011,EH-13945,LOC-30F4761746,Standard Class,Medium
ES-2012-5206109,18-12-2012,24-12-2012,CD-12280,LOC-F27139994F,Standard Class,Low
CA-2013-155747,15-06-2013,22-06-2013,JS-15685,LOC-0AB8EDF435,Standard Class,Medium
MX-2011-126508,15-12-2011,20-12-2011,TG-21640,LOC-7B887F7B08,Standard Class,Medium
US-2014-165512,24-03-2014,28-03-2014,NP-18325,LOC-CE70ACCBBC,Standard Class,Medium
SA-2014-7760,02-10-2014,08-10-2014,MP-8175,LOC-CF4B0AB8DF,Standard Class,Low
ES-2013-5242886,20-12-2013,25-12-2013,RC-19825,LOC-5426252DC1,Standard Class,Medium
IN-2013-59552,10-01-2013,17-01-2013,NP-18325,LOC-DF57B41FF4,Standard Class,Low
CA-2013-164672,09-05-2013,14-05-2013,GB-14530,LOC-462F507357,Second Class,Medium
CA-2014-149895,09-09-2014,13-09-2014,EB-14110,LOC-68E0BA3E08,Standard Class,High
CA-2014-129028,02-04-2014,04-04-2014,GB-14530,LOC-7210D88730,First Class,High
MX-2014-116652,19-08-2014,26-08-2014,LT-16765,LOC-AE1B18F984,Standard Class,Medium
IN-2012-14276,21-09-2012,24-09-2012,CS-12460,LOC-EA95B970BB,First Class,High
UP-2013-8480,30-08-2013,02-09-2013,EH-3945,LOC-5E9D4B05F4,First Class,Critical
KE-2012-4830,25-09-2012,01-10-2012,NF-8385,LOC-088998FF42,Standard Class,Medium
AG-2014-8240,12-03-2014,16-03-2014,AR-570,LOC-95DAD9CB04,Standard Class,High
MX-2014-134334,18-08-2014,23-08-2014,CT-11995,LOC-088EA502A0,Standard Class,Medium
CA-2013-121671,18-07-2013,23-07-2013,AA-10480,LOC-4DCCBFFDC7,Standard Class,Medium
PL-2013-5330,13-11-2013,13-11-2013,BD-1320,LOC-47DCFD005B,Same Day,Medium
US-2013-132325,10-09-2013,14-09-2013,PW-19030,LOC-A36261BEDF,Standard Class,High
MX-2012-103261,10-11-2012,14-11-2012,JH-16180,LOC-D313F1FE57,Standard Class,High
CA-2012-162950,28-06-2012,03-07-2012,DW-13585,LOC-9A175400C3,Second Class,Medium
IN-2012-54358,21-01-2012,23-01-2012,CS-12400,LOC-B1D17B2628,Second Class,Medium
ID-2013-51691,04-07-2013,08-07-2013,CA-12055,LOC-072A54C0A2,Standard Class,High
US-2013-115756,01-11-2013,05-11-2013,JK-16120,LOC-0655D9BD8A,Standard Class,High
US-2012-111283,14-11-2012,21-11-2012,SC-20575,LOC-D067A2A85E,Standard Class,Low
AO-2014-2160,20-05-2014,24-05-2014,LC-7050,LOC-8C3988C783,Standard Class,Medium
EG-2012-9610,03-01-2012,08-01-2012,TP-11415,LOC-D2D082832D,Standard Class,Medium
ES-2013-5880767,25-11-2013,28-11-2013,MG-18205,LOC-C7FCBDF463,First Class,High
ES-2012-1705014,15-12-2012,17-12-2012,JL-15175,LOC-C1393F52E2,Second Class,High
SF-2011-2090,04-02-2011,09-02-2011,TS-11430,LOC-9A7F9DCD03,Second Class,Medium
MX-2013-105697,29-04-2013,01-05-2013,JO-15280,LOC-F99695F02B,First Class,High
ES-2014-4151895,01-05-2014,04-05-2014,EH-14185,LOC-DE95663D17,First Class,Critical
IN-2013-14759,10-10-2013,13-10-2013,CK-12325,LOC-C531D87E8D,Second Class,Medium
IN-2013-39147,19-11-2013,21-11-2013,CM-12160,LOC-959DD401B1,First Class,Medium
CA-2013-160234,27-06-2013,04-07-2013,PF-19225,LOC-1D9065DC34,Standard Class,Low
IR-2014-4010,16-09-2014,18-09-2014,NC-8415,LOC-945126BA9B,Second Class,High
US-2014-165687,19-12-2014,23-12-2014,LH-16750,LOC-5E1B42EC5B,Standard Class,Medium
ID-2014-83415,04-11-2014,09-11-2014,DL-12925,LOC-625A41910E,Second Class,Medium
TU-2012-2520,03-07-2012,08-07-2012,AG-765,LOC-0D11E625EF,Standard Class,Medium
US-2014-155061,04-09-2014,09-09-2014,MG-17680,LOC-CC56702B70,Standard Class,Medium
US-2013-111598,08-10-2013,12-10-2013,TB-21280,LOC-BF914B41C2,Standard Class,Medium
CA-2014-104731,22-07-2014,28-07-2014,AM-10705,LOC-90D5C0B828,Standard Class,Medium
CA-2012-122973,18-07-2012,20-07-2012,PJ-19015,LOC-309C6B70D3,Second Class,High
MX-2011-122595,12-08-2011,14-08-2011,EM-13825,LOC-E69A04C77A,First Class,Medium
IN-2013-10181,26-03-2013,30-03-2013,BB-10990,LOC-D7C6D25005,Standard Class,High
CA-2013-116526,02-09-2013,06-09-2013,JA-15970,LOC-1C1BE80258,Standard Class,Medium
MD-2012-1540,10-02-2012,12-02-2012,GB-4575,LOC-0E18DD6990,Second Class,Medium
MX-2014-120208,24-07-2014,29-07-2014,CM-12445,LOC-13890544B1,Standard Class,Medium
US-2013-136840,14-11-2013,17-11-2013,GM-14455,LOC-F4A4725E50,First Class,High
IN-2014-21990,04-12-2014,06-12-2014,SM-20320,LOC-E0CEFFBDB1,First Class,High
IN-2012-46042,22-10-2012,26-10-2012,KM-16225,LOC-8B1047FE0E,Standard Class,Medium
US-2014-118941,13-08-2014,13-08-2014,BB-11545,LOC-A1F8D76854,Same Day,High
IN-2011-33351,07-02-2011,13-02-2011,DB-13660,LOC-AFD3D7D57B,Standard Class,Medium
IN-2014-59048,10-09-2014,17-09-2014,BF-11020,LOC-D7C6D25005,Standard Class,Low
CA-2013-113516,09-09-2013,11-09-2013,VM-21685,LOC-9FF6BB06E7,Second Class,Critical
IN-2013-12771,06-04-2013,10-04-2013,BD-11620,LOC-04CC738149,Standard Class,High
IN-2013-58915,08-08-2013,11-08-2013,HJ-14875,LOC-D1F1612302,First Class,Medium
IN-2014-31622,21-04-2014,25-04-2014,SS-20590,LOC-03DC22456F,Standard Class,Medium
ID-2013-63570,07-06-2013,12-06-2013,TR-21325,LOC-37CD67756B,Standard Class,Medium
CA-2012-104241,04-01-2012,09-01-2012,AG-10495,LOC-1C37E777D8,Standard Class,High
AG-2011-3090,13-08-2011,17-08-2011,AH-210,LOC-513DFB5D60,Standard Class,Medium
MX-2013-139430,26-09-2013,30-09-2013,AZ-10750,LOC-A754C57BFD,Standard Class,Medium
MX-2011-106803,14-02-2011,19-02-2011,LB-16795,LOC-3E0459041D,Standard Class,High
IN-2013-42080,26-03-2013,31-03-2013,TB-21625,LOC-A0F8A1750C,Standard Class,Medium
MO-2014-9770,21-07-2014,25-07-2014,LC-6930,LOC-C1A4B929DF,Standard Class,Medium
MX-2011-108301,11-11-2011,13-11-2011,ND-18370,LOC-044F458300,Second Class,Medium
ID-2014-85851,08-05-2014,14-05-2014,MG-18145,LOC-34952E93B3,Standard Class,Low
IZ-2012-1710,07-09-2012,12-09-2012,JM-6195,LOC-3E31DE40BA,Standard Class,Medium
IT-2013-5604677,05-11-2013,08-11-2013,CP-12340,LOC-2751262FC1,Second Class,High
IN-2011-29788,18-05-2011,24-05-2011,JJ-15445,LOC-8DC93C1A9A,Standard Class,Medium
IN-2012-26484,30-01-2012,31-01-2012,RD-19660,LOC-A10D030365,First Class,Critical
CA-2013-106894,07-02-2013,07-02-2013,CA-12265,LOC-D1786A10B8,Same Day,High
MX-2011-131352,25-02-2011,28-02-2011,MK-18160,LOC-55669B0A84,Second Class,Critical
ES-2013-1874583,03-07-2013,05-07-2013,JG-15115,LOC-0511292522,First Class,Medium
ES-2012-5053715,13-07-2012,15-07-2012,CL-12700,LOC-167DCDBC2F,Second Class,Medium
ID-2011-74721,04-05-2011,05-05-2011,HG-14845,LOC-3C0105F5A0,First Class,High
ID-2012-31174,01-06-2012,06-06-2012,TS-21205,LOC-14F47D9823,Standard Class,Medium
ID-2011-50382,29-08-2011,03-09-2011,SM-20005,LOC-FA2EF8AB49,Standard Class,Medium
MO-2013-8380,05-03-2013,09-03-2013,XP-11865,LOC-F0992BB908,Standard Class,Medium
MX-2013-133270,06-12-2013,08-12-2013,AB-10060,LOC-9E32E2423D,First Class,High
MX-2012-112291,25-12-2012,29-12-2012,SZ-20035,LOC-31F09257A3,Standard Class,Medium
ES-2013-4034655,30-11-2013,07-12-2013,CM-12445,LOC-54EFD84184,Standard Class,Medium
ES-2014-3627192,26-11-2014,01-12-2014,IM-15055,LOC-9563159EED,Standard Class,Medium
IN-2014-73916,14-05-2014,17-05-2014,MH-17785,LOC-EEAD1F7BEF,Second Class,High
CA-2014-140480,09-07-2014,13-07-2014,HE-14800,LOC-27847C18AD,Standard Class,Medium
CG-2011-3350,28-09-2011,04-10-2011,CS-2130,LOC-88309E6C27,Standard Class,Medium
ES-2012-2229596,25-09-2012,27-09-2012,KM-16660,LOC-CBBC14497A,Second Class,High
ES-2012-2701911,22-08-2012,28-08-2012,BF-11275,LOC-82DB3C2D1C,Standard Class,Medium
CA-2011-121762,15-02-2011,19-02-2011,ML-17395,LOC-914B52C30A,Standard Class,Medium
ES-2013-2593505,16-09-2013,20-09-2013,SL-20155,LOC-668288F78D,Standard Class,Medium
SF-2012-5440,10-10-2012,14-10-2012,BS-1755,LOC-3282593BE5,Standard Class,Medium
MX-2011-141705,28-04-2011,02-05-2011,DC-13285,LOC-200DDA991C,Standard Class,High
ES-2012-4269542,30-11-2012,05-12-2012,NZ-18565,LOC-1CA742F83A,Standard Class,Medium
ES-2012-1721838,19-02-2012,23-02-2012,PK-19075,LOC-0CA04EB740,Standard Class,Medium
ID-2014-37131,24-02-2014,28-02-2014,RB-19705,LOC-C4164F583A,Standard Class,High
ES-2014-4995013,10-02-2014,14-02-2014,AH-10690,LOC-C1A088285C,Standard Class,Medium
ES-2014-3130087,25-09-2014,01-10-2014,JK-16120,LOC-C6077161A3,Standard Class,Medium
RS-2011-2910,13-05-2011,17-05-2011,BP-1230,LOC-6977128C59,Standard Class,Medium
UP-2014-7980,19-12-2014,24-12-2014,DP-3390,LOC-03EFFABF63,Second Class,Medium
MX-2013-138674,11-06-2013,17-06-2013,JA-15970,LOC-2BD08D33F0,Standard Class,Medium
MX-2012-153948,26-12-2012,31-12-2012,SS-20140,LOC-E93EBB587D,Standard Class,Medium
IT-2013-5472233,04-06-2013,08-06-2013,SC-20050,LOC-2694A817BB,Standard Class,Medium
IN-2014-84521,11-01-2014,17-01-2014,JK-15730,LOC-FA2EF8AB49,Standard Class,Medium
IN-2011-85459,24-01-2011,30-01-2011,JM-15580,LOC-F29935D9FE,Standard Class,Medium
SF-2011-8920,06-06-2011,08-06-2011,MH-7440,LOC-9A7F9DCD03,Second Class,High
SA-2012-2120,11-05-2012,16-05-2012,GP-4740,LOC-E221086F37,Standard Class,Medium
MX-2014-117751,24-02-2014,27-02-2014,SS-20875,LOC-1D8C80486E,First Class,High
MX-2014-113922,08-10-2014,11-10-2014,CS-12130,LOC-A0F31610F8,Second Class,Medium
ES-2014-3240614,16-09-2014,20-09-2014,BB-10990,LOC-F60CB0760C,Second Class,High
BU-2011-5830,10-05-2011,17-05-2011,VS-11820,LOC-2C99B471BA,Standard Class,Medium
CA-2013-146171,12-03-2013,16-03-2013,JP-16135,LOC-421340E5E9,Standard Class,High
CA-2014-140151,24-03-2014,26-03-2014,RB-19360,LOC-9C55B9C6F9,First Class,Medium
ES-2014-2624465,06-04-2014,10-04-2014,TR-21325,LOC-A029242906,Standard Class,Medium
CA-2012-101154,18-09-2012,21-09-2012,CM-12190,LOC-9BAC1EDD5D,First Class,High
SA-2014-840,15-03-2014,20-03-2014,TT-11220,LOC-9D22E32CD7,Second Class,Medium
ES-2013-4117792,31-10-2013,04-11-2013,ON-18715,LOC-7E42768736,Standard Class,High
IN-2013-55135,13-08-2013,18-08-2013,MS-17830,LOC-B9995F9ED7,Standard Class,Medium
ID-2014-53588,09-07-2014,13-07-2014,PK-19075,LOC-F1568B70F4,Second Class,Medium
CA-2014-143574,30-06-2014,03-07-2014,DR-12880,LOC-DD3C2A8F0B,First Class,Medium
MX-2013-153150,09-04-2013,12-04-2013,PH-18790,LOC-C48C0F54C7,Second Class,Medium
ES-2014-2439745,28-07-2014,03-08-2014,KF-16285,LOC-6783999680,Standard Class,Medium
IN-2013-12092,07-05-2013,13-05-2013,JK-15625,LOC-1CE17107FB,Standard Class,Medium
ES-2013-4444438,04-10-2013,05-10-2013,SC-20770,LOC-F92C83DE13,First Class,Critical
CA-2014-157980,08-12-2014,10-12-2014,SH-20395,LOC-01553EDED4,First Class,Medium
CA-2014-110821,08-08-2014,09-08-2014,CK-12205,LOC-D1AFA6E5DA,First Class,High
MX-2013-123155,13-04-2013,14-04-2013,JE-15475,LOC-D067A2A85E,First Class,Critical
IN-2013-78466,15-02-2013,18-02-2013,AH-10030,LOC-9DF0251B95,Second Class,Critical
KZ-2014-6760,07-10-2014,11-10-2014,CV-2295,LOC-16654EF551,Standard Class,Medium
MX-2011-147025,12-07-2011,16-07-2011,AB-10150,LOC-E93EBB587D,Second Class,Medium
ES-2013-1049729,16-11-2013,20-11-2013,RB-19330,LOC-CF1EF65A3C,Standard Class,Medium
ES-2012-3386035,16-09-2012,23-09-2012,JG-15805,LOC-71D62279AB,Standard Class,Low
ES-2013-5015150,28-03-2013,02-04-2013,EB-13750,LOC-40BF7A4EFC,Second Class,Medium
IN-2013-11063,27-07-2013,01-08-2013,BO-11350,LOC-56CF3FEEE3,Second Class,Medium
IN-2012-48317,17-08-2012,22-08-2012,ML-18265,LOC-52A1A06BF9,Standard Class,Medium
CA-2012-8520,23-11-2012,27-11-2012,DB-3120,LOC-C56415F868,Standard Class,Medium
MX-2013-161018,01-10-2013,05-10-2013,SN-20560,LOC-D067A2A85E,Second Class,High
CA-2014-159793,26-08-2014,30-08-2014,SV-20365,LOC-0AB8EDF435,Standard Class,High
NI-2011-1810,21-11-2011,23-11-2011,RF-9840,LOC-C0B3B7A11A,Second Class,Critical
MX-2012-142090,21-06-2012,25-06-2012,AR-10510,LOC-23001D876A,Standard Class,Medium
UP-2013-7330,28-05-2013,02-06-2013,AR-510,LOC-3FAE8CF8EF,Standard Class,Medium
MX-2014-108189,04-12-2014,07-12-2014,DL-13330,LOC-3FD019F429,Second Class,High
CA-2012-135251,06-08-2012,10-08-2012,RP-19270,LOC-45CDFD37AC,Standard Class,Medium
CG-2011-5540,27-09-2011,28-09-2011,DW-3480,LOC-EAC309FFF0,First Class,High
EG-2014-3200,20-09-2014,25-09-2014,KH-6330,LOC-B198DF3480,Standard Class,High
IN-2014-48667,01-05-2014,03-05-2014,BF-11215,LOC-EA95B970BB,First Class,High
IS-2014-3290,28-01-2014,29-01-2014,AC-615,LOC-3270626652,First Class,Critical
UP-2014-760,24-10-2014,28-10-2014,JH-5820,LOC-B555164F2B,Standard Class,Medium
MX-2013-139871,05-03-2013,10-03-2013,TS-21160,LOC-13FA1EDCB3,Standard Class,Medium
MX-2012-156216,23-11-2012,25-11-2012,BK-11260,LOC-3ADF16C741,First Class,High
MX-2011-143168,19-12-2011,24-12-2011,MH-17290,LOC-78478842DD,Second Class,Medium
MX-2012-138072,29-06-2012,02-07-2012,CP-12340,LOC-685C5A94CD,First Class,High
ES-2013-1964432,13-06-2013,20-06-2013,SW-20755,LOC-0CD6039DD8,Standard Class,Medium
ID-2014-75281,08-11-2014,08-11-2014,BP-11095,LOC-562BA13087,Same Day,Medium
IN-2011-74378,24-02-2011,25-02-2011,JM-15655,LOC-6154A24724,First Class,Medium
CA-2012-139374,10-09-2012,14-09-2012,AR-10345,LOC-E651997382,Standard Class,High
IZ-2014-5250,16-04-2014,19-04-2014,EM-3960,LOC-594A97C615,Second Class,Medium
US-2014-128181,22-03-2014,26-03-2014,EH-13945,LOC-8513F7A9E4,Standard Class,High
MX-2014-135279,29-08-2014,29-08-2014,CL-12565,LOC-46754303EA,Same Day,Medium
IN-2014-19120,20-03-2014,23-03-2014,AW-10840,LOC-C52C9C66CE,Second Class,Medium
ID-2014-37635,01-06-2014,05-06-2014,AH-10195,LOC-682AC63CB5,Standard Class,Medium
IZ-2013-5220,27-12-2013,31-12-2013,SG-10080,LOC-3E31DE40BA,Standard Class,High
IN-2011-44558,10-11-2011,15-11-2011,RB-19795,LOC-6CF036BCEC,Standard Class,Medium
ID-2014-49808,19-02-2014,23-02-2014,MC-17575,LOC-8DC93C1A9A,Standard Class,High
EG-2012-9030,08-12-2012,12-12-2012,AJ-960,LOC-7AF3196D8D,Standard Class,Medium
MX-2011-132598,14-09-2011,19-09-2011,HH-15010,LOC-E93EBB587D,Standard Class,Medium
RS-2014-4260,13-11-2014,17-11-2014,DE-3255,LOC-893F89D0EC,Standard Class,High
MX-2012-161704,15-12-2012,20-12-2012,AH-10120,LOC-E8C9C07960,Second Class,Medium
US-2014-111129,15-09-2014,21-09-2014,TS-21340,LOC-1B689D355D,Standard Class,Medium
ES-2013-3293691,13-03-2013,17-03-2013,RB-19795,LOC-4CB920B769,Standard Class,High
ES-2014-2057259,02-08-2014,05-08-2014,PB-19150,LOC-0D1DC0E03E,First Class,Medium
IN-2014-62667,24-04-2014,01-05-2014,BD-11320,LOC-54A5579FE4,Standard Class,Medium
IN-2014-80958,10-09-2014,15-09-2014,SL-20155,LOC-86731741F8,Standard Class,Medium
ID-2014-42584,06-03-2014,11-03-2014,JB-16000,LOC-56CF3FEEE3,Standard Class,Medium
ID-2014-67560,24-03-2014,28-03-2014,JE-15610,LOC-8AC8CD498A,Standard Class,Medium
ID-2013-16593,14-05-2013,19-05-2013,NK-18490,LOC-8DC93C1A9A,Standard Class,Medium
CA-2014-128300,25-11-2014,27-11-2014,RS-19765,LOC-BBF7856114,Second Class,Medium
ES-2013-4345105,12-06-2013,16-06-2013,CC-12145,LOC-8249AC9644,Standard Class,High
EG-2013-3080,04-06-2013,06-06-2013,NL-8310,LOC-9085AB4CC8,First Class,High
GH-2014-5810,06-08-2014,12-08-2014,GZ-4470,LOC-E51EE908AE,Standard Class,Medium
US-2014-112249,01-04-2014,01-04-2014,MW-18220,LOC-14E665C726,Same Day,High
MX-2014-107265,24-06-2014,28-06-2014,BE-11335,LOC-C5C1725955,Standard Class,Medium
CG-2012-310,11-11-2012,14-11-2012,EB-3975,LOC-EAC309FFF0,First Class,Medium
US-2012-126487,21-12-2012,26-12-2012,GG-14650,LOC-CE70ACCBBC,Standard Class,Medium
ID-2013-40708,17-10-2013,21-10-2013,KS-16300,LOC-37CD67756B,Standard Class,Medium
UP-2013-8110,15-08-2013,19-08-2013,AB-105,LOC-E2E1D46A12,Standard Class,Medium
ES-2012-4635011,12-07-2012,14-07-2012,CS-11950,LOC-58EB4732B2,First Class,Critical
IN-2011-70017,28-10-2011,03-11-2011,LH-16900,LOC-C6E1C63A73,Standard Class,Medium
CA-2012-112305,20-11-2012,25-11-2012,KB-16405,LOC-F342F40495,Standard Class,High
RO-2012-6560,12-06-2012,18-06-2012,MH-7455,LOC-D775A2374B,Standard Class,Medium
MX-2013-110933,15-10-2013,20-10-2013,SN-20560,LOC-5BA844C03A,Standard Class,High
CA-2013-142524,05-09-2013,09-09-2013,MB-18085,LOC-4DCCBFFDC7,Standard Class,Medium
ES-2014-5809699,20-11-2014,26-11-2014,CD-12280,LOC-F9D3AFE994,Standard Class,Medium
IN-2014-71375,17-12-2014,21-12-2014,GM-14680,LOC-562BA13087,Standard Class,High
CA-2014-108112,16-11-2014,21-11-2014,DK-12895,LOC-D8E8001505,Standard Class,Medium
IN-2014-64186,02-05-2014,06-05-2014,HG-15025,LOC-8DC93C1A9A,Standard Class,Medium
CA-2012-164567,15-06-2012,19-06-2012,GK-14620,LOC-4744CC4C6A,Standard Class,Medium
CA-2014-107209,28-07-2014,02-08-2014,JW-15955,LOC-8B831F31DD,Second Class,Medium
